sample_id,image_path,label,label_id,split,source,confidence
110-3J-113-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3J-113-M-H.jpg,Happy,0,train,qwen,1.0
110-3H-931-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3H-931-F-H.jpg,Happy,0,train,qwen,1.0
110-3H-175-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3H-175-F-H.jpg,Happy,0,train,qwen,1.0
110-3H-1396-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3H-1396-M-H.jpg,Happy,0,train,qwen,1.0
109-4G-2392-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\109-4G-2392-M-H.jpg,Happy,0,train,qwen,1.0
109-3L-860-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\109-3L-860-M-H.jpg,Happy,0,train,qwen,1.0
108-4H-1686-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-4H-1686-F-H.jpg,Happy,0,train,qwen,1.0
108-4C-696-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-4C-696-M-H.jpg,Happy,0,train,qwen,1.0
108-4C-1929-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-4C-1929-F-H.jpg,Happy,0,train,qwen,1.0
108-4C-1577-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-4C-1577-F-H.jpg,Happy,0,train,qwen,1.0
108-4A-194-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-4A-194-F-H.jpg,Happy,0,train,qwen,1.0
108-3K-2075-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3K-2075-M-H.jpg,Happy,0,train,qwen,1.0
108-3G-290-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3G-290-F-H.jpg,Happy,0,train,qwen,1.0
108-3G-2116-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3G-2116-F-H.jpg,Happy,0,train,qwen,1.0
108-3E-695-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3E-695-M-H.jpg,Happy,0,train,qwen,1.0
108-3E-608-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\108-3E-608-M-H.jpg,Happy,0,train,qwen,1.0
112-4C-919-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-4C-919-F-S.jpg,Happy,0,train,qwen,1.0
112-3F-591-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3F-591-F-H.jpg,Happy,0,train,qwen,1.0
112-3F-176-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3F-176-F-H.jpg,Happy,0,train,qwen,1.0
112-3E-518-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3E-518-M-H.jpg,Happy,0,train,qwen,1.0
112-3E-259-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3E-259-F-H.jpg,Happy,0,train,qwen,1.0
112-3D-784-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3D-784-M-H.jpg,Happy,0,train,qwen,1.0
112-3D-262-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3D-262-F-S.jpg,Happy,0,train,qwen,1.0
112-3B-746-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3B-746-F-H.jpg,Happy,0,train,qwen,1.0
112-3B-745-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3B-745-F-H.jpg,Happy,0,train,qwen,1.0
112-3A-657-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-3A-657-M-H.jpg,Happy,0,train,qwen,1.0
110-4Z-440-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-4Z-440-F-H.jpg,Happy,0,train,qwen,1.0
110-4H-283-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-4H-283-M-H.jpg,Happy,0,train,qwen,1.0
110-3Z-665-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3Z-665-F-H.jpg,Happy,0,train,qwen,1.0
110-3Z-324-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3Z-324-F-H.jpg,Happy,0,train,qwen,1.0
110-3Z-1472-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3Z-1472-F-H.jpg,Happy,0,train,qwen,1.0
110-3Z-1358-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\110-3Z-1358-M-H.jpg,Happy,0,train,qwen,1.0
205-5H-1435-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-5H-1435-F-H.jpg,Happy,0,train,qwen,1.0
205-5D-60-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-5D-60-F-H.jpg,Happy,0,train,qwen,1.0
205-5C-1458-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-5C-1458-M-H.jpg,Happy,0,train,qwen,1.0
204-7A-693-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\204-7A-693-M-H.jpg,Happy,0,train,qwen,1.0
203-5Q-983-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\203-5Q-983-F-H.jpg,Happy,0,train,qwen,1.0
203-5A-793-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\203-5A-793-F-S.jpg,Happy,0,train,qwen,1.0
201-7D-299-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\201-7D-299-F-H.jpg,Happy,0,train,qwen,1.0
201-5Z-51-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\201-5Z-51-M-H.jpg,Happy,0,train,qwen,1.0
199-4A-526-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\199-4A-526-F-H.jpg,Happy,0,train,qwen,1.0
140-3B-420-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\140-3B-420-M-H.jpg,Happy,0,train,qwen,1.0
140-3B-391-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\140-3B-391-M-H.jpg,Happy,0,train,qwen,1.0
120-4B-87-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\120-4B-87-F-H.jpg,Happy,0,train,qwen,1.0
120-4A-201-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\120-4A-201-M-H.jpg,Happy,0,train,qwen,1.0
120-3C-2379-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\120-3C-2379-F-H.jpg,Happy,0,train,qwen,1.0
112-4D-678-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-4D-678-M-H.jpg,Happy,0,train,qwen,1.0
112-4D-551-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\112-4D-551-M-H.jpg,Happy,0,train,qwen,1.0
206-5D-179-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-5D-179-F-H.jpg,Happy,0,train,qwen,1.0
206-5B-318-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-5B-318-M-H.jpg,Happy,0,train,qwen,1.0
206-5A-517-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-5A-517-M-H.jpg,Happy,0,train,qwen,1.0
206-5A-367-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-5A-367-M-H.jpg,Happy,0,train,qwen,1.0
205-8H-4079-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-8H-4079-F-H.jpg,Happy,0,train,qwen,1.0
205-8E-619-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-8E-619-F-H.jpg,Happy,0,train,qwen,1.0
205-8E-537-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-8E-537-F-H.jpg,Happy,0,train,qwen,1.0
205-8E-208-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-8E-208-F-H.jpg,Happy,0,train,qwen,1.0
205-8C-279-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-8C-279-F-H.jpg,Happy,0,train,qwen,1.0
205-8B-241-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-8B-241-M-S.jpg,Happy,0,train,qwen,1.0
205-7H-974-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-7H-974-F-H.jpg,Happy,0,train,qwen,1.0
205-6Q-914-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-6Q-914-F-S.jpg,Happy,0,train,qwen,1.0
205-6F-356-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-6F-356-M-H.jpg,Happy,0,train,qwen,1.0
205-6D-450-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-6D-450-F-H.jpg,Happy,0,train,qwen,1.0
205-6D-1439-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-6D-1439-F-H.jpg,Happy,0,train,qwen,1.0
205-5Q-355-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\205-5Q-355-M-H.jpg,Happy,0,train,qwen,1.0
211-6E-353-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-6E-353-F-H.jpg,Happy,0,train,qwen,1.0
211-6E-18-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-6E-18-M-H.jpg,Happy,0,train,qwen,1.0
211-6B-311-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-6B-311-F-H.jpg,Happy,0,train,qwen,1.0
211-5E-108-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-5E-108-M-H.jpg,Happy,0,train,qwen,1.0
211-5B-492-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-5B-492-F-H.jpg,Happy,0,train,qwen,1.0
210-5E-692-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\210-5E-692-F-H.jpg,Happy,0,train,qwen,1.0
207-8E-736-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-8E-736-F-H.jpg,Happy,0,train,qwen,1.0
207-7F-47-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-7F-47-F-H.jpg,Happy,0,train,qwen,1.0
207-7B-875-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-7B-875-F-H.jpg,Happy,0,train,qwen,1.0
207-6C-186-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-6C-186-F-H.jpg,Happy,0,train,qwen,1.0
207-6B-430-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-6B-430-F-H.jpg,Happy,0,train,qwen,1.0
207-5C-927-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-5C-927-F-H.jpg,Happy,0,train,qwen,1.0
207-5C-704-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\207-5C-704-M-H.jpg,Happy,0,train,qwen,1.0
206-6Z-428-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-6Z-428-F-H.jpg,Happy,0,train,qwen,1.0
206-6E-158-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-6E-158-F-H.jpg,Happy,0,train,qwen,1.0
206-6D-790-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\206-6D-790-F-H.jpg,Happy,0,train,qwen,1.0
214-6B-421-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-6B-421-F-H.jpg,Happy,0,train,qwen,1.0
214-6B-1098-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-6B-1098-M-H.jpg,Happy,0,train,qwen,1.0
214-6A-786-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-6A-786-M-H.jpg,Happy,0,train,qwen,1.0
214-5X-2073-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5X-2073-F-H.jpg,Happy,0,train,qwen,1.0
214-5H-1544-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5H-1544-F-H.jpg,Happy,0,train,qwen,1.0
214-5E-775-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5E-775-M-H.jpg,Happy,0,train,qwen,1.0
214-5E-1072-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5E-1072-F-H.jpg,Happy,0,train,qwen,1.0
214-5D-2104-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\214-5D-2104-F-H.jpg,Happy,0,train,qwen,1.0
213-8A-87-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\213-8A-87-F-H.jpg,Happy,0,train,qwen,1.0
213-8A-66-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\213-8A-66-M-H.jpg,Happy,0,train,qwen,1.0
213-8A-391-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\213-8A-391-F-H.jpg,Happy,0,train,qwen,1.0
213-8A-332-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\213-8A-332-F-H.jpg,Happy,0,train,qwen,1.0
213-8A-1074-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\213-8A-1074-M-H.jpg,Happy,0,train,qwen,1.0
213-7A-557-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\213-7A-557-M-H.jpg,Happy,0,train,qwen,1.0
211-7D-5116-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-7D-5116-F-H.jpg,Happy,0,train,qwen,1.0
211-6E-64-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\211-6E-64-M-H.jpg,Happy,0,train,qwen,1.0
230-5G-530-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-5G-530-F-H.jpg,Happy,0,train,qwen,1.0
230-5G-394-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-5G-394-F-H.jpg,Happy,0,train,qwen,1.0
230-5D-686-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-5D-686-F-H.jpg,Happy,0,train,qwen,1.0
230-5C-888-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-5C-888-M-H.jpg,Happy,0,train,qwen,1.0
230-5B-312-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\230-5B-312-F-H.jpg,Happy,0,train,qwen,1.0
216-5Z-693-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\216-5Z-693-F-H.jpg,Happy,0,train,qwen,1.0
215-6Z-1422-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\happy\215-6Z-1422-M-H.jpg,Happy,0,train,qwen,1.0
