sample_id,image_path,label,label_id,split,source,confidence
101-3F-955-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\101-3F-955-M-S.jpg,Angry,2,train,qwen,1.0
101-3I-132-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\101-3I-132-F-S.jpg,Angry,2,test,qwen,1.0
101-4C-1004-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\101-4C-1004-M-S.jpg,Angry,2,train,qwen,1.0
101-4C-551-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\101-4C-551-M-S.jpg,Angry,2,train,qwen,1.0
101-4E-1263-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\101-4E-1263-F-S.jpg,Angry,2,train,qwen,1.0
101-4E-893-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\101-4E-893-M-S.jpg,Angry,2,val,qwen,1.0
101-4F-867-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\101-4F-867-M-S.jpg,Angry,2,train,qwen,1.0
102-1C-197-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-1C-197-M-S.jpg,Angry,2,train,qwen,1.0
102-1D-1087-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-1D-1087-M-S.jpg,Angry,2,test,qwen,1.0
102-1D-345-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-1D-345-F-S.jpg,Angry,2,train,qwen,1.0
102-1E-1096-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-1E-1096-M-S.jpg,Angry,2,train,qwen,1.0
102-1E-613-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-1E-613-M-S.jpg,Angry,2,val,qwen,1.0
102-2A-868-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-2A-868-F-S.jpg,Angry,2,test,qwen,1.0
102-2B-466-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-2B-466-M-S.jpg,Angry,2,train,qwen,1.0
102-2B-888-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-2B-888-F-S.jpg,Angry,2,train,qwen,1.0
102-2C-136-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-2C-136-F-S.jpg,Angry,2,train,qwen,1.0
102-2F-1008-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-2F-1008-F-S.jpg,Angry,2,train,qwen,1.0
102-2F-961-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-2F-961-F-S.jpg,Angry,2,test,qwen,1.0
102-2G-996-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-2G-996-F-S.jpg,Angry,2,train,qwen,1.0
102-3E-588-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-3E-588-F-S.jpg,Angry,2,val,qwen,1.0
102-3E-696-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-3E-696-F-S.jpg,Angry,2,val,qwen,1.0
102-4A-612-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-4A-612-F-S.jpg,Angry,2,train,qwen,1.0
102-4C-46-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-4C-46-F-S.jpg,Angry,2,train,qwen,1.0
102-4C-748-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\102-4C-748-M-S.jpg,Angry,2,train,qwen,1.0
103-2N-1147-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-2N-1147-M-S.jpg,Angry,2,train,qwen,1.0
103-2N-1713-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-2N-1713-M-S.jpg,Angry,2,train,qwen,1.0
103-2N-2043-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-2N-2043-F-S.jpg,Angry,2,train,qwen,1.0
103-2N-44-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-2N-44-M-S.jpg,Angry,2,train,qwen,1.0
103-2N-71-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-2N-71-F-S.jpg,Angry,2,val,qwen,1.0
103-3B-1018-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-3B-1018-M-S.jpg,Angry,2,test,qwen,1.0
103-3B-1645-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-3B-1645-M-S.jpg,Angry,2,train,qwen,1.0
103-3C-56-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-3C-56-F-S.jpg,Angry,2,test,qwen,1.0
103-3E-1001-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-3E-1001-F-S.jpg,Angry,2,test,qwen,1.0
103-3E-842-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-3E-842-F-S.jpg,Angry,2,train,qwen,1.0
103-3H-1047-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-3H-1047-M-S.jpg,Angry,2,val,qwen,1.0
103-3H-1478-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-3H-1478-F-S.jpg,Angry,2,train,qwen,1.0
103-3H-2104-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-3H-2104-F-S.jpg,Angry,2,train,qwen,1.0
103-3Q-728-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-3Q-728-F-S.jpg,Angry,2,train,qwen,1.0
103-3Q-729-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-3Q-729-M-S.jpg,Angry,2,val,qwen,1.0
103-4A-1-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-4A-1-M-S.jpg,Angry,2,train,qwen,1.0
103-4A-134-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-4A-134-F-S.jpg,Angry,2,train,qwen,1.0
103-4A-319-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-4A-319-M-S.jpg,Angry,2,train,qwen,1.0
103-4A-814-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-4A-814-M-S.jpg,Angry,2,train,qwen,1.0
103-4B-1431-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-4B-1431-F-S.jpg,Angry,2,train,qwen,1.0
103-4E-380-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-4E-380-M-S.jpg,Angry,2,test,qwen,1.0
103-4L-1129-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-4L-1129-M-S.jpg,Angry,2,train,qwen,1.0
103-4L-974-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-4L-974-M-S.jpg,Angry,2,train,qwen,1.0
103-4P-1485-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-4P-1485-M-S.jpg,Angry,2,train,qwen,1.0
103-4P-468-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-4P-468-F-S.jpg,Angry,2,val,qwen,1.0
103-4Q-513-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\103-4Q-513-F-S.jpg,Angry,2,train,qwen,1.0
104-2B-383-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-2B-383-F-S.jpg,Angry,2,test,qwen,1.0
104-2D-1253-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-2D-1253-F-S.jpg,Angry,2,train,qwen,1.0
104-2G-444-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-2G-444-F-S.jpg,Angry,2,train,qwen,1.0
104-2H-1213-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-2H-1213-M-S.jpg,Angry,2,test,qwen,1.0
104-2H-1239-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-2H-1239-M-S.jpg,Angry,2,train,qwen,1.0
104-2H-1733-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-2H-1733-M-S.jpg,Angry,2,val,qwen,1.0
104-2H-428-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-2H-428-M-S.jpg,Angry,2,test,qwen,1.0
104-3A-111-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-3A-111-F-S.jpg,Angry,2,train,qwen,1.0
104-3A-171-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-3A-171-F-S.jpg,Angry,2,train,qwen,1.0
104-3C-101-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-3C-101-F-S.jpg,Angry,2,train,qwen,1.0
104-3C-1375-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-3C-1375-F-S.jpg,Angry,2,train,qwen,1.0
104-3H-1645-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-3H-1645-F-S.jpg,Angry,2,test,qwen,1.0
104-3L-1555-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-3L-1555-M-S.jpg,Angry,2,train,qwen,1.0
104-4B-140-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-4B-140-M-S.jpg,Angry,2,test,qwen,1.0
104-4B-207-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-4B-207-F-S.jpg,Angry,2,train,qwen,1.0
104-4B-285-M-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-4B-285-M-H.jpg,Angry,2,train,qwen,1.0
104-4B-834-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-4B-834-F-S.jpg,Angry,2,train,qwen,1.0
104-4B-969-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-4B-969-F-S.jpg,Angry,2,train,qwen,1.0
104-4C-27-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-4C-27-F-S.jpg,Angry,2,train,qwen,1.0
104-4C-4-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-4C-4-F-S.jpg,Angry,2,train,qwen,1.0
104-4C-9-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-4C-9-F-S.jpg,Angry,2,train,qwen,1.0
104-4Z-763-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\104-4Z-763-F-S.jpg,Angry,2,train,qwen,1.0
105-1C-503-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-1C-503-M-S.jpg,Angry,2,train,qwen,1.0
105-1E-4-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-1E-4-M-S.jpg,Angry,2,test,qwen,1.0
105-1E-790-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-1E-790-M-S.jpg,Angry,2,train,qwen,1.0
105-1E-808-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-1E-808-M-S.jpg,Angry,2,train,qwen,1.0
105-1E-821-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-1E-821-M-S.jpg,Angry,2,test,qwen,1.0
105-1Z-100-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-1Z-100-F-S.jpg,Angry,2,train,qwen,1.0
105-1Z-1042-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-1Z-1042-M-S.jpg,Angry,2,train,qwen,1.0
105-2A-295-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-2A-295-F-S.jpg,Angry,2,train,qwen,1.0
105-2A-62-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-2A-62-F-S.jpg,Angry,2,train,qwen,1.0
105-2A-77-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-2A-77-M-S.jpg,Angry,2,test,qwen,1.0
105-2D-1065-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-2D-1065-M-S.jpg,Angry,2,train,qwen,1.0
105-2D-1119-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-2D-1119-F-S.jpg,Angry,2,train,qwen,1.0
105-4A-1070-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-4A-1070-M-S.jpg,Angry,2,train,qwen,1.0
105-4A-50-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-4A-50-F-S.jpg,Angry,2,train,qwen,1.0
105-4D-71-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-4D-71-M-S.jpg,Angry,2,train,qwen,1.0
105-4E-123-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-4E-123-M-S.jpg,Angry,2,train,qwen,1.0
105-4F-644-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\105-4F-644-F-S.jpg,Angry,2,train,qwen,1.0
106-3A-136-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-3A-136-F-S.jpg,Angry,2,train,qwen,1.0
106-3A-275-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-3A-275-F-S.jpg,Angry,2,test,qwen,1.0
106-3B-1752-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-3B-1752-F-S.jpg,Angry,2,train,qwen,1.0
106-3B-908-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-3B-908-F-S.jpg,Angry,2,val,qwen,1.0
106-3C-560-F-H,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-3C-560-F-H.jpg,Angry,2,train,qwen,1.0
106-3D-1008-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-3D-1008-M-S.jpg,Angry,2,train,qwen,1.0
106-3D-298-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-3D-298-F-S.jpg,Angry,2,train,qwen,1.0
106-3D-822-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-3D-822-F-S.jpg,Angry,2,test,qwen,1.0
106-3D-865-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-3D-865-F-S.jpg,Angry,2,train,qwen,1.0
106-3E-168-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-3E-168-M-S.jpg,Angry,2,train,qwen,1.0
106-3F-218-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-3F-218-F-S.jpg,Angry,2,train,qwen,1.0
106-3F-500-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-3F-500-M-S.jpg,Angry,2,train,qwen,1.0
106-3G-409-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-3G-409-M-S.jpg,Angry,2,train,qwen,1.0
106-3H-314-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-3H-314-F-S.jpg,Angry,2,train,qwen,1.0
106-4B-226-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-4B-226-F-S.jpg,Angry,2,train,qwen,1.0
106-4B-605-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-4B-605-M-S.jpg,Angry,2,train,qwen,1.0
106-4B-961-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-4B-961-F-S.jpg,Angry,2,train,qwen,1.0
106-4C-516-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-4C-516-M-S.jpg,Angry,2,train,qwen,1.0
106-4F-898-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\106-4F-898-F-S.jpg,Angry,2,train,qwen,1.0
107-2D-402-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\107-2D-402-M-S.jpg,Angry,2,val,qwen,1.0
107-2F-204-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\107-2F-204-F-S.jpg,Angry,2,train,qwen,1.0
107-3F-128-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\107-3F-128-F-S.jpg,Angry,2,train,qwen,1.0
107-3F-542-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\107-3F-542-M-S.jpg,Angry,2,test,qwen,1.0
107-3F-952-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\107-3F-952-F-S.jpg,Angry,2,train,qwen,1.0
107-4A-1114-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\107-4A-1114-M-S.jpg,Angry,2,train,qwen,1.0
107-4A-929-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\107-4A-929-M-S.jpg,Angry,2,train,qwen,1.0
107-4D-1625-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\107-4D-1625-F-S.jpg,Angry,2,train,qwen,1.0
108-3B-477-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\108-3B-477-M-S.jpg,Angry,2,val,qwen,1.0
108-3G-290-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\108-3G-290-F-S.jpg,Angry,2,train,qwen,1.0
108-3H-1319-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\108-3H-1319-M-S.jpg,Angry,2,val,qwen,1.0
108-3H-1714-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\108-3H-1714-M-S.jpg,Angry,2,train,qwen,1.0
108-3H-2087-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\108-3H-2087-F-S.jpg,Angry,2,train,qwen,1.0
108-3H-2150-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\108-3H-2150-F-S.jpg,Angry,2,train,qwen,1.0
108-3M-2057-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\108-3M-2057-F-S.jpg,Angry,2,train,qwen,1.0
108-4A-1572-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\108-4A-1572-F-S.jpg,Angry,2,test,qwen,1.0
108-4C-232-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\108-4C-232-M-S.jpg,Angry,2,train,qwen,1.0
109-3C-2704-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\109-3C-2704-F-S.jpg,Angry,2,train,qwen,1.0
109-3N-2417-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\109-3N-2417-M-S.jpg,Angry,2,train,qwen,1.0
109-4J-2460-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\109-4J-2460-F-S.jpg,Angry,2,train,qwen,1.0
109-4Q-2428-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\109-4Q-2428-M-S.jpg,Angry,2,train,qwen,1.0
110-3A-1374-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-3A-1374-F-S.jpg,Angry,2,train,qwen,1.0
110-3A-687-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-3A-687-F-S.jpg,Angry,2,val,qwen,1.0
110-3I-982-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-3I-982-M-S.jpg,Angry,2,train,qwen,1.0
110-3J-1099-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-3J-1099-M-S.jpg,Angry,2,test,qwen,1.0
110-3J-1120-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-3J-1120-F-S.jpg,Angry,2,train,qwen,1.0
110-3J-1390-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-3J-1390-F-S.jpg,Angry,2,train,qwen,1.0
110-3J-1418-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-3J-1418-F-S.jpg,Angry,2,train,qwen,1.0
110-3J-1435-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-3J-1435-F-S.jpg,Angry,2,val,qwen,1.0
110-3Z-451-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-3Z-451-F-S.jpg,Angry,2,train,qwen,1.0
110-4G-553-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-4G-553-F-S.jpg,Angry,2,train,qwen,1.0
110-4H-112-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-4H-112-M-S.jpg,Angry,2,train,qwen,1.0
110-4H-331-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-4H-331-F-S.jpg,Angry,2,test,qwen,1.0
110-4Y-1169-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-4Y-1169-F-S.jpg,Angry,2,val,qwen,1.0
110-4Y-1388-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-4Y-1388-M-S.jpg,Angry,2,train,qwen,1.0
110-4Y-1397-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-4Y-1397-F-S.jpg,Angry,2,test,qwen,1.0
110-4Y-1398-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-4Y-1398-F-S.jpg,Angry,2,test,qwen,1.0
110-4Y-1411-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-4Y-1411-F-S.jpg,Angry,2,val,qwen,1.0
110-4Y-438-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-4Y-438-F-S.jpg,Angry,2,train,qwen,1.0
110-4Y-99-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-4Y-99-F-S.jpg,Angry,2,val,qwen,1.0
110-4Z-193-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-4Z-193-F-S.jpg,Angry,2,train,qwen,1.0
110-4Z-735-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-4Z-735-F-S.jpg,Angry,2,val,qwen,1.0
110-4Z-970-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\110-4Z-970-F-S.jpg,Angry,2,train,qwen,1.0
112-3B-745-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\112-3B-745-F-S.jpg,Angry,2,test,qwen,1.0
112-3C-488-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\112-3C-488-F-S.jpg,Angry,2,train,qwen,1.0
112-3C-615-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\112-3C-615-M-S.jpg,Angry,2,train,qwen,1.0
112-3C-683-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\112-3C-683-M-S.jpg,Angry,2,train,qwen,1.0
112-3C-697-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\112-3C-697-F-S.jpg,Angry,2,train,qwen,1.0
112-3D-733-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\112-3D-733-M-S.jpg,Angry,2,train,qwen,1.0
112-3D-802-F-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\112-3D-802-F-S.jpg,Angry,2,train,qwen,1.0
112-3D-834-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\112-3D-834-M-S.jpg,Angry,2,val,qwen,1.0
112-3E-684-M-S,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\angry\112-3E-684-M-S.jpg,Angry,2,train,qwen,1.0
