sample_id,image_path,orig_label,orig_label_2,split,label,label_id,confidence,source,happy_prob,sad_prob,angry_prob,fear_prob
modelv2_train_hap_000034,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1C-521-M-H.jpg,Happiness,Happy,train,Happy,0,0.9176531434059143,model_v2_pseudo,0.9176531434059143,0.02163870446383953,0.03986625000834465,0.0208419356495142
modelv2_train_hap_000035,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1C-524-F-H.jpg,Happiness,Happy,train,Sad,1,0.4936133921146393,model_v2_pseudo,0.15831102430820465,0.4936133921146393,0.13116300106048584,0.216912642121315
modelv2_train_hap_000036,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1C-535-M-H.jpg,Happiness,Happy,train,Sad,1,0.8759186267852783,model_v2_pseudo,0.05699339136481285,0.8759186267852783,0.027082109823822975,0.04000580683350563
modelv2_train_hap_000037,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1C-557-F-H.jpg,Happiness,Happy,train,Sad,1,0.3676135838031769,model_v2_pseudo,0.06462071090936661,0.3676135838031769,0.3372546434402466,0.23051099479198456
modelv2_train_hap_000038,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1C-58-M-H.jpg,Happiness,Happy,train,Fear,3,0.5299633145332336,model_v2_pseudo,0.21894167363643646,0.018862711265683174,0.23223228752613068,0.5299633145332336
modelv2_train_hap_000039,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1C-600-F-H.jpg,Happiness,Happy,train,Happy,0,0.9039334058761597,model_v2_pseudo,0.9039334058761597,0.036264147609472275,0.024948561564087868,0.034853775054216385
modelv2_train_hap_000040,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1C-605-M-H.jpg,Happiness,Happy,train,Fear,3,0.5702267289161682,model_v2_pseudo,0.11258560419082642,0.05156393721699715,0.2656237781047821,0.5702267289161682
modelv2_train_hap_000041,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1C-656-F-H.jpg,Happiness,Happy,train,Happy,0,0.8921932578086853,model_v2_pseudo,0.8921932578086853,0.02383040077984333,0.053612906485795975,0.030363431200385094
modelv2_train_hap_000042,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1C-730-F-H.jpg,Happiness,Happy,train,Happy,0,0.8406142592430115,model_v2_pseudo,0.8406142592430115,0.02976003661751747,0.1144656240940094,0.015160052105784416
modelv2_train_hap_000043,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1C-757-M-H.jpg,Happiness,Happy,train,Sad,1,0.5968447327613831,model_v2_pseudo,0.010888621211051941,0.5968447327613831,0.2348129153251648,0.15745367109775543
modelv2_train_hap_000044,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1C-91-M-H.jpg,Happiness,Happy,train,Happy,0,0.851556658744812,model_v2_pseudo,0.851556658744812,0.017945915460586548,0.04379024729132652,0.08670718967914581
modelv2_train_hap_000045,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-1124-F-H.jpg,Happiness,Happy,train,Happy,0,0.6342970728874207,model_v2_pseudo,0.6342970728874207,0.2156037986278534,0.12920071184635162,0.02089841477572918
modelv2_train_hap_000046,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-1162-M-H.jpg,Happiness,Happy,train,Angry,2,0.6626073122024536,model_v2_pseudo,0.04237401485443115,0.26421433687210083,0.6626073122024536,0.0308043472468853
modelv2_train_hap_000047,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-1176-M-H.jpg,Happiness,Happy,train,Angry,2,0.6412959098815918,model_v2_pseudo,0.1918962150812149,0.11839175969362259,0.6412959098815918,0.0484161302447319
modelv2_train_hap_000048,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-1230-M-H.jpg,Happiness,Happy,train,Angry,2,0.9876717329025269,model_v2_pseudo,0.0008171816589310765,0.006913254503160715,0.9876717329025269,0.004597819875925779
modelv2_train_hap_000049,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-198-F-H.jpg,Happiness,Happy,train,Fear,3,0.5612623691558838,model_v2_pseudo,0.07290662825107574,0.3094119727611542,0.05641903355717659,0.5612623691558838
modelv2_train_hap_000050,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-286-F-H.jpg,Happiness,Happy,train,Fear,3,0.6729112863540649,model_v2_pseudo,0.03415302187204361,0.2455567717552185,0.04737889766693115,0.6729112863540649
modelv2_train_hap_000051,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-287-F-H.jpg,Happiness,Happy,train,Happy,0,0.589875340461731,model_v2_pseudo,0.589875340461731,0.06104801595211029,0.024732431396842003,0.3243441879749298
modelv2_train_hap_000052,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-360-F-H.jpg,Happiness,Happy,train,Sad,1,0.6587143540382385,model_v2_pseudo,0.1527368724346161,0.6587143540382385,0.09409199655056,0.09445676952600479
modelv2_train_hap_000053,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-361-F-H.jpg,Happiness,Happy,train,Happy,0,0.8673970103263855,model_v2_pseudo,0.8673970103263855,0.035475242882966995,0.05609295517206192,0.041034698486328125
modelv2_train_hap_000054,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-470-F-H.jpg,Happiness,Happy,train,Happy,0,0.8603662848472595,model_v2_pseudo,0.8603662848472595,0.06846152991056442,0.03579540178179741,0.03537677973508835
modelv2_train_hap_000055,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-496-M-H.jpg,Happiness,Happy,train,Fear,3,0.9337217211723328,model_v2_pseudo,0.010153844021260738,0.022711122408509254,0.033413320779800415,0.9337217211723328
modelv2_train_hap_000056,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-556-M-H.jpg,Happiness,Happy,train,Happy,0,0.7699502110481262,model_v2_pseudo,0.7699502110481262,0.06881092488765717,0.08432836830615997,0.07691048830747604
modelv2_train_hap_000057,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-581-F-H.jpg,Happiness,Happy,train,Happy,0,0.6927981376647949,model_v2_pseudo,0.6927981376647949,0.1305745244026184,0.08995816856622696,0.08666913211345673
modelv2_train_hap_000058,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-624-M-H.jpg,Happiness,Happy,train,Angry,2,0.7288912534713745,model_v2_pseudo,0.008165351115167141,0.18774186074733734,0.7288912534713745,0.07520151883363724
modelv2_train_hap_000059,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-625-M-H.jpg,Happiness,Happy,train,Sad,1,0.4980580806732178,model_v2_pseudo,0.30777794122695923,0.4980580806732178,0.144494891166687,0.049669068306684494
modelv2_train_hap_000060,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-662-M-H.jpg,Happiness,Happy,train,Happy,0,0.8018472194671631,model_v2_pseudo,0.8018472194671631,0.025566495954990387,0.10245911031961441,0.07012709975242615
modelv2_train_hap_000061,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-671-F-H.jpg,Happiness,Happy,train,Happy,0,0.7563605308532715,model_v2_pseudo,0.7563605308532715,0.047371067106723785,0.12355324625968933,0.07271517813205719
modelv2_train_hap_000062,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-672-M-H.jpg,Happiness,Happy,train,Happy,0,0.7907344102859497,model_v2_pseudo,0.7907344102859497,0.058327339589595795,0.10524598509073257,0.04569219425320625
modelv2_train_hap_000063,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-687-F-H.jpg,Happiness,Happy,train,Happy,0,0.505056619644165,model_v2_pseudo,0.505056619644165,0.3943318724632263,0.04494187608361244,0.05566961690783501
modelv2_train_hap_000064,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-853-F-H.jpg,Happiness,Happy,train,Fear,3,0.4696284234523773,model_v2_pseudo,0.3402808606624603,0.14379514753818512,0.046295516192913055,0.4696284234523773
modelv2_train_hap_000065,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1D-96-M-H.jpg,Happiness,Happy,train,Angry,2,0.4965931177139282,model_v2_pseudo,0.03479081392288208,0.3222586512565613,0.4965931177139282,0.14635738730430603
modelv2_train_hap_000066,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-1088-F-H.jpg,Happiness,Happy,train,Happy,0,0.8270485401153564,model_v2_pseudo,0.8270485401153564,0.04913148283958435,0.06203017756342888,0.061789773404598236
modelv2_train_hap_000067,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-1153-F-H.jpg,Happiness,Happy,train,Happy,0,0.7089841365814209,model_v2_pseudo,0.7089841365814209,0.0967082753777504,0.14793866872787476,0.04636896029114723
modelv2_train_hap_000068,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-1272-M-H.jpg,Happiness,Happy,train,Happy,0,0.796613872051239,model_v2_pseudo,0.796613872051239,0.04935845732688904,0.12459438294172287,0.0294332392513752
modelv2_train_hap_000069,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-151-F-H.jpg,Happiness,Happy,train,Happy,0,0.5733888745307922,model_v2_pseudo,0.5733888745307922,0.1518966108560562,0.10228514671325684,0.1724293828010559
modelv2_train_hap_000070,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-160-F-H.jpg,Happiness,Happy,train,Happy,0,0.8320711255073547,model_v2_pseudo,0.8320711255073547,0.10905059427022934,0.02833966724574566,0.03053862415254116
modelv2_train_hap_000071,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-178-M-H.jpg,Happiness,Happy,train,Angry,2,0.3791370093822479,model_v2_pseudo,0.2562028765678406,0.21941757202148438,0.3791370093822479,0.14524255692958832
modelv2_train_hap_000072,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-240-M-H.jpg,Happiness,Happy,train,Happy,0,0.7592366337776184,model_v2_pseudo,0.7592366337776184,0.03203674405813217,0.1702597588300705,0.03846681863069534
modelv2_train_hap_000073,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-272-F-H.jpg,Happiness,Happy,train,Happy,0,0.7003134489059448,model_v2_pseudo,0.7003134489059448,0.06979408115148544,0.1724364459514618,0.057455986738204956
modelv2_train_hap_000074,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-284-F-H.jpg,Happiness,Happy,train,Happy,0,0.8551937937736511,model_v2_pseudo,0.8551937937736511,0.032910410314798355,0.036954499781131744,0.07494131475687027
modelv2_train_hap_000075,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-308-M-H.jpg,Happiness,Happy,train,Sad,1,0.44759246706962585,model_v2_pseudo,0.21500025689601898,0.44759246706962585,0.20645704865455627,0.1309502124786377
modelv2_train_hap_000076,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-416-M-H.jpg,Happiness,Happy,train,Angry,2,0.4547702670097351,model_v2_pseudo,0.45165276527404785,0.060955632477998734,0.4547702670097351,0.03262132778763771
modelv2_train_hap_000077,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-426-F-H.jpg,Happiness,Happy,train,Happy,0,0.8379101157188416,model_v2_pseudo,0.8379101157188416,0.02410590834915638,0.056771498173475266,0.08121249079704285
modelv2_train_hap_000078,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-506-M-H.jpg,Happiness,Happy,train,Happy,0,0.9140371680259705,model_v2_pseudo,0.9140371680259705,0.023065147921442986,0.02434033714234829,0.03855736926198006
modelv2_train_hap_000079,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-507-F-H.jpg,Happiness,Happy,train,Angry,2,0.8492952585220337,model_v2_pseudo,0.11150574684143066,0.008867899887263775,0.8492952585220337,0.03033110499382019
modelv2_train_hap_000080,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-54-M-H.jpg,Happiness,Happy,train,Happy,0,0.8474006652832031,model_v2_pseudo,0.8474006652832031,0.0870792418718338,0.03638888895511627,0.02913116291165352
modelv2_train_hap_000081,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-563-M-H.jpg,Happiness,Happy,train,Fear,3,0.4711112976074219,model_v2_pseudo,0.04197719693183899,0.18705540895462036,0.29985615611076355,0.4711112976074219
modelv2_train_hap_000082,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-584-F-H.jpg,Happiness,Happy,train,Happy,0,0.9569050669670105,model_v2_pseudo,0.9569050669670105,0.007869611494243145,0.027264785021543503,0.007960516028106213
modelv2_train_hap_000083,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-610-M-H.jpg,Happiness,Happy,train,Happy,0,0.9414235353469849,model_v2_pseudo,0.9414235353469849,0.016011931002140045,0.021777160465717316,0.020787352696061134
modelv2_train_hap_000084,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-646-F-H.jpg,Happiness,Happy,train,Sad,1,0.5209562182426453,model_v2_pseudo,0.3335246443748474,0.5209562182426453,0.09758911281824112,0.04793001338839531
modelv2_train_hap_000085,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-667-M-H.jpg,Happiness,Happy,train,Happy,0,0.5527349710464478,model_v2_pseudo,0.5527349710464478,0.0651274248957634,0.1412694901227951,0.24086813628673553
modelv2_train_hap_000086,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-679-F-H.jpg,Happiness,Happy,train,Happy,0,0.8841347098350525,model_v2_pseudo,0.8841347098350525,0.03317999839782715,0.0646543875336647,0.018030915409326553
modelv2_train_hap_000087,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-857-M-H.jpg,Happiness,Happy,train,Happy,0,0.4848341941833496,model_v2_pseudo,0.4848341941833496,0.31943169236183167,0.14787264168262482,0.047861501574516296
modelv2_train_hap_000088,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1E-891-M-H.jpg,Happiness,Happy,train,Happy,0,0.27980685234069824,model_v2_pseudo,0.27980685234069824,0.23725208640098572,0.2597050666809082,0.22323594987392426
modelv2_train_hap_000089,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1F-2297-M-H.jpg,Happiness,Happy,train,Angry,2,0.6894128918647766,model_v2_pseudo,0.01722119189798832,0.2276923805475235,0.6894128918647766,0.0656735971570015
modelv2_train_hap_000090,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1F-255-M-H.jpg,Happiness,Happy,train,Fear,3,0.9820089340209961,model_v2_pseudo,0.005835984367877245,0.004955182317644358,0.0071998946368694305,0.9820089340209961
modelv2_train_hap_000091,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1F-297-F-H.jpg,Happiness,Happy,train,Angry,2,0.6654547452926636,model_v2_pseudo,0.04379931837320328,0.053492579609155655,0.6654547452926636,0.23725329339504242
modelv2_train_hap_000092,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1F-378-M-H.jpg,Happiness,Happy,train,Angry,2,0.9776378870010376,model_v2_pseudo,0.003845247207209468,0.007348986808210611,0.9776378870010376,0.011167923919856548
modelv2_train_hap_000093,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1F-386-M-H.jpg,Happiness,Happy,train,Sad,1,0.5954318642616272,model_v2_pseudo,0.06017494946718216,0.5954318642616272,0.19859455525875092,0.14579862356185913
modelv2_train_hap_000094,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1F-424-F-H.jpg,Happiness,Happy,train,Sad,1,0.9412265419960022,model_v2_pseudo,0.018742138519883156,0.9412265419960022,0.017299409955739975,0.022731954231858253
modelv2_train_hap_000095,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1F-594-F-H.jpg,Happiness,Happy,train,Happy,0,0.8188000917434692,model_v2_pseudo,0.8188000917434692,0.061452921479940414,0.0792817771434784,0.04046519845724106
modelv2_train_hap_000096,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1F-596-F-H.jpg,Happiness,Happy,train,Sad,1,0.7210538387298584,model_v2_pseudo,0.1229495033621788,0.7210538387298584,0.12310662865638733,0.03289001062512398
modelv2_train_hap_000097,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1F-686-F-H.jpg,Happiness,Happy,train,Happy,0,0.811077892780304,model_v2_pseudo,0.811077892780304,0.06801389902830124,0.04042932018637657,0.08047886192798615
modelv2_train_hap_000098,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\101-1F-741-M-H.jpg,Happiness,Happy,train,Angry,2,0.9341943264007568,model_v2_pseudo,0.03955427184700966,0.011493295431137085,0.9341943264007568,0.01475811842828989
